,Unnamed: 0_x,Content ID,Reaction Type,Datetime,Unnamed: 0_y,Content Type,Category,Unnamed: 0,Sentiment,Score,Top 5 Category
205,215,b18cb63f-4c8e-44ee-a47f-541e95191d11,disgust,2021-02-13 04:14:45,9,photo,public speaking,2,negative,0,Other
206,216,b18cb63f-4c8e-44ee-a47f-541e95191d11,adore,2020-07-14 04:36:58,9,photo,public speaking,9,positive,72,Other
207,217,b18cb63f-4c8e-44ee-a47f-541e95191d11,dislike,2020-07-15 16:03:17,9,photo,public speaking,11,negative,10,Other
208,218,b18cb63f-4c8e-44ee-a47f-541e95191d11,like,2020-10-08 17:23:39,9,photo,public speaking,10,positive,50,Other
209,219,b18cb63f-4c8e-44ee-a47f-541e95191d11,heart,2020-11-12 23:55:59,9,photo,public speaking,0,positive,60,Other
210,220,b18cb63f-4c8e-44ee-a47f-541e95191d11,want,2021-02-21 05:01:29,9,photo,public speaking,1,positive,70,Other
211,221,b18cb63f-4c8e-44ee-a47f-541e95191d11,intrigued,2020-07-09 08:58:04,9,photo,public speaking,12,positive,45,Other
212,222,b18cb63f-4c8e-44ee-a47f-541e95191d11,adore,2020-06-26 23:45:10,9,photo,public speaking,9,positive,72,Other
213,223,b18cb63f-4c8e-44ee-a47f-541e95191d11,worried,2020-11-20 13:18:45,9,photo,public speaking,15,negative,12,Other
214,224,b18cb63f-4c8e-44ee-a47f-541e95191d11,like,2021-05-29 21:34:57,9,photo,public speaking,10,positive,50,Other
215,225,b18cb63f-4c8e-44ee-a47f-541e95191d11,indifferent,2021-02-22 02:48:34,9,photo,public speaking,5,neutral,20,Other
216,226,b18cb63f-4c8e-44ee-a47f-541e95191d11,scared,2021-01-07 18:39:43,9,photo,public speaking,14,negative,15,Other
217,227,b18cb63f-4c8e-44ee-a47f-541e95191d11,adore,2020-10-01 15:10:15,9,photo,public speaking,9,positive,72,Other
218,228,b18cb63f-4c8e-44ee-a47f-541e95191d11,hate,2020-11-21 08:24:23,9,photo,public speaking,3,negative,5,Other
219,229,b18cb63f-4c8e-44ee-a47f-541e95191d11,scared,2021-04-15 13:50:58,9,photo,public speaking,14,negative,15,Other
220,230,b18cb63f-4c8e-44ee-a47f-541e95191d11,love,2020-06-30 01:14:13,9,photo,public speaking,6,positive,65,Other
221,231,b18cb63f-4c8e-44ee-a47f-541e95191d11,want,2020-12-01 15:06:19,9,photo,public speaking,1,positive,70,Other
222,232,b18cb63f-4c8e-44ee-a47f-541e95191d11,scared,2020-11-07 00:47:34,9,photo,public speaking,14,negative,15,Other
223,234,5118e9c5-1377-4cc5-a486-65b35b7b7b76,super love,2020-06-30 13:08:43,10,GIF,science,7,positive,75,science
224,235,5118e9c5-1377-4cc5-a486-65b35b7b7b76,heart,2020-08-04 03:09:30,10,GIF,science,0,positive,60,science
225,236,5118e9c5-1377-4cc5-a486-65b35b7b7b76,intrigued,2020-07-28 07:01:21,10,GIF,science,12,positive,45,science
226,237,5118e9c5-1377-4cc5-a486-65b35b7b7b76,super love,2020-10-25 02:39:21,10,GIF,science,7,positive,75,science
227,238,5118e9c5-1377-4cc5-a486-65b35b7b7b76,worried,2020-07-05 03:37:53,10,GIF,science,15,negative,12,science
228,239,5118e9c5-1377-4cc5-a486-65b35b7b7b76,cherish,2021-04-28 15:16:13,10,GIF,science,8,positive,70,science
229,240,5118e9c5-1377-4cc5-a486-65b35b7b7b76,indifferent,2021-01-31 00:54:10,10,GIF,science,5,neutral,20,science
230,241,5118e9c5-1377-4cc5-a486-65b35b7b7b76,adore,2020-08-29 11:37:51,10,GIF,science,9,positive,72,science
231,242,5118e9c5-1377-4cc5-a486-65b35b7b7b76,intrigued,2020-10-15 12:09:51,10,GIF,science,12,positive,45,science
232,243,5118e9c5-1377-4cc5-a486-65b35b7b7b76,love,2020-08-02 21:20:42,10,GIF,science,6,positive,65,science
233,244,5118e9c5-1377-4cc5-a486-65b35b7b7b76,scared,2020-10-31 21:46:10,10,GIF,science,14,negative,15,science
234,245,5118e9c5-1377-4cc5-a486-65b35b7b7b76,heart,2020-10-12 09:40:05,10,GIF,science,0,positive,60,science
235,246,5118e9c5-1377-4cc5-a486-65b35b7b7b76,want,2020-12-12 12:22:24,10,GIF,science,1,positive,70,science
236,247,5118e9c5-1377-4cc5-a486-65b35b7b7b76,like,2021-01-09 16:37:02,10,GIF,science,10,positive,50,science
237,248,5118e9c5-1377-4cc5-a486-65b35b7b7b76,hate,2020-08-23 04:39:40,10,GIF,science,3,negative,5,science
238,249,5118e9c5-1377-4cc5-a486-65b35b7b7b76,love,2020-12-22 04:20:41,10,GIF,science,6,positive,65,science
239,250,5118e9c5-1377-4cc5-a486-65b35b7b7b76,disgust,2020-11-07 08:49:52,10,GIF,science,2,negative,0,science
240,251,5118e9c5-1377-4cc5-a486-65b35b7b7b76,adore,2021-04-17 22:45:10,10,GIF,science,9,positive,72,science
241,252,5118e9c5-1377-4cc5-a486-65b35b7b7b76,scared,2021-04-21 00:21:08,10,GIF,science,14,negative,15,science
242,253,5118e9c5-1377-4cc5-a486-65b35b7b7b76,intrigued,2020-07-19 10:33:01,10,GIF,science,12,positive,45,science
243,254,5118e9c5-1377-4cc5-a486-65b35b7b7b76,intrigued,2020-07-06 02:08:44,10,GIF,science,12,positive,45,science
244,255,5118e9c5-1377-4cc5-a486-65b35b7b7b76,love,2021-03-26 05:42:40,10,GIF,science,6,positive,65,science
245,258,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,2020-09-13 11:24:46,12,GIF,tennis,8,positive,70,Other
246,259,0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,2021-01-28 21:06:52,12,GIF,tennis,15,negative,12,Other
247,260,0be59876-d70c-486c-8e0b-a06bef7a2cd6,indifferent,2021-01-20 01:15:51,12,GIF,tennis,5,neutral,20,Other
248,261,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,2020-09-03 01:15:28,12,GIF,tennis,7,positive,75,Other
249,262,0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,2021-01-09 10:46:06,12,GIF,tennis,15,negative,12,Other
250,263,0be59876-d70c-486c-8e0b-a06bef7a2cd6,indifferent,2020-09-19 22:29:36,12,GIF,tennis,5,neutral,20,Other
251,264,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,2021-05-29 07:21:43,12,GIF,tennis,7,positive,75,Other
252,265,0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,2021-05-15 19:04:28,12,GIF,tennis,15,negative,12,Other
253,266,0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,2020-08-15 12:27:11,12,GIF,tennis,12,positive,45,Other
254,267,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,2021-03-31 15:51:15,12,GIF,tennis,2,negative,0,Other
255,268,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,2021-02-15 03:32:10,12,GIF,tennis,13,neutral,35,Other
256,269,0be59876-d70c-486c-8e0b-a06bef7a2cd6,scared,2021-03-29 19:03:01,12,GIF,tennis,14,negative,15,Other
257,270,0be59876-d70c-486c-8e0b-a06bef7a2cd6,scared,2020-07-29 10:40:21,12,GIF,tennis,14,negative,15,Other
258,271,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,2021-05-08 13:47:13,12,GIF,tennis,3,negative,5,Other
259,272,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,2020-11-06 02:36:08,12,GIF,tennis,0,positive,60,Other
260,273,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,2020-07-25 16:31:01,12,GIF,tennis,7,positive,75,Other
261,274,0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,2020-12-04 00:56:40,12,GIF,tennis,15,negative,12,Other
262,275,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,2020-09-22 02:08:51,12,GIF,tennis,7,positive,75,Other
263,276,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,2020-07-05 05:50:42,12,GIF,tennis,3,negative,5,Other
264,277,0be59876-d70c-486c-8e0b-a06bef7a2cd6,want,2020-10-20 12:11:09,12,GIF,tennis,1,positive,70,Other
265,278,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,2021-01-11 06:02:02,12,GIF,tennis,0,positive,60,Other
266,279,0be59876-d70c-486c-8e0b-a06bef7a2cd6,want,2021-02-28 07:51:53,12,GIF,tennis,1,positive,70,Other
267,280,0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,2020-12-06 13:45:28,12,GIF,tennis,12,positive,45,Other
268,281,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,2021-05-05 09:54:26,12,GIF,tennis,13,neutral,35,Other
269,282,0be59876-d70c-486c-8e0b-a06bef7a2cd6,interested,2020-08-27 18:36:22,12,GIF,tennis,4,positive,30,Other
270,283,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,2020-10-15 01:29:34,12,GIF,tennis,0,positive,60,Other
271,284,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,2021-01-15 11:33:42,12,GIF,tennis,13,neutral,35,Other
272,285,0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,2021-03-01 20:26:23,12,GIF,tennis,12,positive,45,Other
273,286,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,2020-11-28 02:11:34,12,GIF,tennis,13,neutral,35,Other
274,287,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,2020-06-26 19:05:37,12,GIF,tennis,0,positive,60,Other
275,288,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,2020-12-30 13:37:07,12,GIF,tennis,8,positive,70,Other
276,289,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,2021-02-14 21:15:34,12,GIF,tennis,7,positive,75,Other
277,290,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,2021-03-27 20:07:46,12,GIF,tennis,8,positive,70,Other
278,291,0be59876-d70c-486c-8e0b-a06bef7a2cd6,dislike,2020-08-23 07:38:36,12,GIF,tennis,11,negative,10,Other
279,292,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,2020-11-09 08:23:03,12,GIF,tennis,0,positive,60,Other
280,293,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,2021-05-12 20:45:29,12,GIF,tennis,3,negative,5,Other
281,294,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,2021-04-15 13:23:20,12,GIF,tennis,3,negative,5,Other
282,295,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,2020-08-16 22:58:59,12,GIF,tennis,13,neutral,35,Other
283,296,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,2020-09-11 16:22:49,12,GIF,tennis,2,negative,0,Other
284,297,0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,2021-04-13 01:43:25,12,GIF,tennis,12,positive,45,Other
285,298,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,2020-12-13 15:59:17,12,GIF,tennis,8,positive,70,Other
286,299,0be59876-d70c-486c-8e0b-a06bef7a2cd6,dislike,2020-12-03 08:08:06,12,GIF,tennis,11,negative,10,Other
287,300,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,2020-10-13 16:31:34,12,GIF,tennis,2,negative,0,Other
288,301,0be59876-d70c-486c-8e0b-a06bef7a2cd6,want,2020-12-04 10:04:19,12,GIF,tennis,1,positive,70,Other
289,302,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,2021-01-25 11:00:32,12,GIF,tennis,13,neutral,35,Other
290,303,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,2021-05-04 19:40:16,12,GIF,tennis,3,negative,5,Other
291,304,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,2020-07-23 19:31:31,12,GIF,tennis,2,negative,0,Other
292,306,81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,2021-01-06 06:08:01,13,video,food,6,positive,65,Other
293,307,81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,2020-10-21 03:48:31,13,video,food,15,negative,12,Other
294,308,81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,2021-02-23 22:36:09,13,video,food,15,negative,12,Other
295,309,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,2021-01-26 01:00:43,13,video,food,7,positive,75,Other
296,310,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,2020-12-18 14:07:00,13,video,food,13,neutral,35,Other
297,311,81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,2021-05-23 23:27:54,13,video,food,5,neutral,20,Other
298,312,81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,2020-10-31 03:17:05,13,video,food,15,negative,12,Other
299,313,81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,2021-02-20 20:02:26,13,video,food,5,neutral,20,Other
300,314,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,2020-10-28 13:14:29,13,video,food,7,positive,75,Other
301,315,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,2020-08-30 00:08:16,13,video,food,13,neutral,35,Other
302,316,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,2020-12-08 13:12:56,13,video,food,2,negative,0,Other
303,317,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,2020-11-04 21:06:52,13,video,food,14,negative,15,Other
304,318,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,2020-08-24 13:48:29,13,video,food,14,negative,15,Other
305,319,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,2021-01-05 13:15:46,13,video,food,2,negative,0,Other
306,320,81abd65a-3b76-4574-a0a7-db6bf7184ae2,adore,2021-02-28 09:21:36,13,video,food,9,positive,72,Other
307,321,81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,2020-09-22 04:09:35,13,video,food,11,negative,10,Other
308,322,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,2020-11-08 02:43:54,13,video,food,2,negative,0,Other
309,323,81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,2020-10-26 11:48:40,13,video,food,6,positive,65,Other
310,324,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,2020-11-04 14:58:21,13,video,food,0,positive,60,Other
311,325,81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,2021-05-31 01:24:35,13,video,food,6,positive,65,Other
312,326,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,2021-03-07 06:31:09,13,video,food,13,neutral,35,Other
313,327,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,2021-06-17 23:27:43,13,video,food,12,positive,45,Other
314,328,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,2020-07-27 23:54:47,13,video,food,12,positive,45,Other
315,329,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,2021-04-19 01:45:56,13,video,food,2,negative,0,Other
316,330,81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,2020-10-05 13:55:20,13,video,food,10,positive,50,Other
317,331,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,2020-09-28 08:49:01,13,video,food,7,positive,75,Other
318,332,81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,2021-02-25 04:02:48,13,video,food,11,negative,10,Other
319,333,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,2020-12-24 22:31:22,13,video,food,0,positive,60,Other
320,334,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,2021-06-15 12:15:12,13,video,food,0,positive,60,Other
321,335,81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,2021-05-03 23:10:25,13,video,food,11,negative,10,Other
322,336,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,2021-02-12 04:23:19,13,video,food,12,positive,45,Other
323,337,81abd65a-3b76-4574-a0a7-db6bf7184ae2,adore,2020-08-31 00:39:35,13,video,food,9,positive,72,Other
324,338,81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,2021-01-11 08:47:58,13,video,food,5,neutral,20,Other
325,339,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,2020-08-02 20:28:34,13,video,food,7,positive,75,Other
326,340,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,2020-10-18 12:49:22,13,video,food,2,negative,0,Other
327,341,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,2021-03-28 08:08:25,13,video,food,13,neutral,35,Other
328,342,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,2021-02-11 04:02:30,13,video,food,7,positive,75,Other
329,343,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,2020-08-12 23:43:02,13,video,food,0,positive,60,Other
330,344,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,2021-01-07 02:48:35,13,video,food,14,negative,15,Other
331,345,81abd65a-3b76-4574-a0a7-db6bf7184ae2,interested,2020-10-27 03:58:50,13,video,food,4,positive,30,Other
332,346,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,2021-02-19 00:55:24,13,video,food,14,negative,15,Other
333,347,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,2021-06-08 10:45:12,13,video,food,7,positive,75,Other
334,348,81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,2020-10-18 04:17:57,13,video,food,10,positive,50,Other
335,349,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,2020-11-05 13:54:53,13,video,food,7,positive,75,Other
336,350,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,2020-08-16 12:12:47,13,video,food,12,positive,45,Other
337,351,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,2020-10-14 14:55:56,13,video,food,14,negative,15,Other
338,352,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,2021-04-01 12:04:53,13,video,food,13,neutral,35,Other
339,353,81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,2020-09-25 06:17:26,13,video,food,10,positive,50,Other
340,355,e6ee2244-9382-49a9-8cbf-fa54aaaa2392,intrigued,2021-03-03 18:40:34,14,audio,travel,12,positive,45,Other
341,357,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,interested,2020-10-30 03:52:21,15,GIF,fitness,4,positive,30,Other
342,358,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,like,2021-02-12 05:48:42,15,GIF,fitness,10,positive,50,Other
343,359,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,disgust,2021-02-08 03:28:00,15,GIF,fitness,2,negative,0,Other
344,360,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,interested,2021-04-02 07:49:50,15,GIF,fitness,4,positive,30,Other
345,361,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,worried,2020-06-30 05:53:45,15,GIF,fitness,15,negative,12,Other
346,362,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,worried,2020-10-22 23:10:08,15,GIF,fitness,15,negative,12,Other
347,363,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,indifferent,2021-06-16 13:46:38,15,GIF,fitness,5,neutral,20,Other
348,364,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,cherish,2020-08-10 13:42:50,15,GIF,fitness,8,positive,70,Other
349,366,f332d362-dc48-46c2-a64b-641157c0987e,adore,2020-07-26 19:34:55,16,GIF,soccer,9,positive,72,Other
350,367,f332d362-dc48-46c2-a64b-641157c0987e,interested,2020-12-12 15:31:52,16,GIF,soccer,4,positive,30,Other
351,368,f332d362-dc48-46c2-a64b-641157c0987e,want,2020-08-21 15:22:44,16,GIF,soccer,1,positive,70,Other
352,369,f332d362-dc48-46c2-a64b-641157c0987e,indifferent,2021-05-31 20:37:12,16,GIF,soccer,5,neutral,20,Other
353,370,f332d362-dc48-46c2-a64b-641157c0987e,indifferent,2021-02-14 06:00:42,16,GIF,soccer,5,neutral,20,Other
354,371,f332d362-dc48-46c2-a64b-641157c0987e,disgust,2021-02-15 20:35:25,16,GIF,soccer,2,negative,0,Other
355,373,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,2020-09-08 14:01:57,17,video,public speaking,3,negative,5,Other
356,374,a2e93b29-9259-4092-a4d7-62d5e823bb74,worried,2020-10-28 07:37:33,17,video,public speaking,15,negative,12,Other
357,375,a2e93b29-9259-4092-a4d7-62d5e823bb74,interested,2020-11-21 19:53:48,17,video,public speaking,4,positive,30,Other
358,376,a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,2020-10-16 22:41:35,17,video,public speaking,14,negative,15,Other
359,377,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,2021-01-08 12:46:55,17,video,public speaking,3,negative,5,Other
360,378,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,2020-09-07 06:55:04,17,video,public speaking,1,positive,70,Other
361,379,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,2021-01-26 16:14:57,17,video,public speaking,3,negative,5,Other
362,380,a2e93b29-9259-4092-a4d7-62d5e823bb74,worried,2020-09-15 22:47:26,17,video,public speaking,15,negative,12,Other
363,381,a2e93b29-9259-4092-a4d7-62d5e823bb74,love,2020-11-09 00:34:16,17,video,public speaking,6,positive,65,Other
364,382,a2e93b29-9259-4092-a4d7-62d5e823bb74,like,2020-09-03 13:36:20,17,video,public speaking,10,positive,50,Other
365,383,a2e93b29-9259-4092-a4d7-62d5e823bb74,indifferent,2021-02-01 04:49:33,17,video,public speaking,5,neutral,20,Other
366,384,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,2021-04-14 18:36:31,17,video,public speaking,1,positive,70,Other
367,385,a2e93b29-9259-4092-a4d7-62d5e823bb74,love,2021-01-12 11:57:12,17,video,public speaking,6,positive,65,Other
368,386,a2e93b29-9259-4092-a4d7-62d5e823bb74,dislike,2020-11-02 22:53:01,17,video,public speaking,11,negative,10,Other
369,387,a2e93b29-9259-4092-a4d7-62d5e823bb74,heart,2021-03-08 00:05:02,17,video,public speaking,0,positive,60,Other
370,388,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,2020-09-14 05:11:58,17,video,public speaking,1,positive,70,Other
371,389,a2e93b29-9259-4092-a4d7-62d5e823bb74,dislike,2020-07-28 09:50:53,17,video,public speaking,11,negative,10,Other
372,390,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,2020-06-30 01:25:28,17,video,public speaking,1,positive,70,Other
373,391,a2e93b29-9259-4092-a4d7-62d5e823bb74,adore,2021-01-26 19:53:46,17,video,public speaking,9,positive,72,Other
374,392,a2e93b29-9259-4092-a4d7-62d5e823bb74,cherish,2020-06-30 07:10:06,17,video,public speaking,8,positive,70,Other
375,393,a2e93b29-9259-4092-a4d7-62d5e823bb74,adore,2021-05-19 16:20:37,17,video,public speaking,9,positive,72,Other
376,394,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,2021-03-11 23:55:36,17,video,public speaking,1,positive,70,Other
377,395,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,2020-10-17 22:39:24,17,video,public speaking,1,positive,70,Other
378,396,a2e93b29-9259-4092-a4d7-62d5e823bb74,adore,2021-04-12 17:12:48,17,video,public speaking,9,positive,72,Other
379,397,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,2020-11-25 01:57:44,17,video,public speaking,3,negative,5,Other
380,398,a2e93b29-9259-4092-a4d7-62d5e823bb74,disgust,2021-06-09 09:41:37,17,video,public speaking,2,negative,0,Other
381,399,a2e93b29-9259-4092-a4d7-62d5e823bb74,peeking,2021-05-20 17:51:52,17,video,public speaking,13,neutral,35,Other
382,400,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,2020-09-30 18:09:27,17,video,public speaking,3,negative,5,Other
383,401,a2e93b29-9259-4092-a4d7-62d5e823bb74,super love,2020-10-07 16:03:38,17,video,public speaking,7,positive,75,Other
384,402,a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,2020-10-07 01:24:33,17,video,public speaking,14,negative,15,Other
385,403,a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,2021-01-11 16:13:14,17,video,public speaking,14,negative,15,Other
386,404,a2e93b29-9259-4092-a4d7-62d5e823bb74,disgust,2020-12-26 06:13:28,17,video,public speaking,2,negative,0,Other
387,405,a2e93b29-9259-4092-a4d7-62d5e823bb74,disgust,2021-06-15 17:31:50,17,video,public speaking,2,negative,0,Other
388,406,a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,2021-05-21 09:25:49,17,video,public speaking,14,negative,15,Other
389,407,a2e93b29-9259-4092-a4d7-62d5e823bb74,intrigued,2020-11-14 15:11:03,17,video,public speaking,12,positive,45,Other
390,408,a2e93b29-9259-4092-a4d7-62d5e823bb74,super love,2021-05-05 15:38:53,17,video,public speaking,7,positive,75,Other
391,409,a2e93b29-9259-4092-a4d7-62d5e823bb74,interested,2020-08-17 10:08:59,17,video,public speaking,4,positive,30,Other
392,410,a2e93b29-9259-4092-a4d7-62d5e823bb74,intrigued,2020-12-31 05:53:41,17,video,public speaking,12,positive,45,Other
393,412,9b3a6d30-48e8-476c-82be-9031524bd04d,disgust,2020-11-21 03:14:44,18,video,food,2,negative,0,Other
394,413,9b3a6d30-48e8-476c-82be-9031524bd04d,hate,2020-10-05 18:00:47,18,video,food,3,negative,5,Other
395,414,9b3a6d30-48e8-476c-82be-9031524bd04d,cherish,2021-05-28 15:20:37,18,video,food,8,positive,70,Other
396,415,9b3a6d30-48e8-476c-82be-9031524bd04d,hate,2021-01-12 12:14:41,18,video,food,3,negative,5,Other
397,416,9b3a6d30-48e8-476c-82be-9031524bd04d,scared,2021-02-20 00:07:04,18,video,food,14,negative,15,Other
398,417,9b3a6d30-48e8-476c-82be-9031524bd04d,intrigued,2020-07-14 21:01:13,18,video,food,12,positive,45,Other
399,418,9b3a6d30-48e8-476c-82be-9031524bd04d,worried,2021-06-05 10:04:02,18,video,food,15,negative,12,Other
400,419,9b3a6d30-48e8-476c-82be-9031524bd04d,want,2021-03-23 01:55:33,18,video,food,1,positive,70,Other
401,420,9b3a6d30-48e8-476c-82be-9031524bd04d,cherish,2021-05-18 09:52:53,18,video,food,8,positive,70,Other
402,421,9b3a6d30-48e8-476c-82be-9031524bd04d,scared,2020-08-31 05:22:31,18,video,food,14,negative,15,Other
403,422,9b3a6d30-48e8-476c-82be-9031524bd04d,like,2021-06-04 16:57:48,18,video,food,10,positive,50,Other
